model,run_tag,seed,epoch,train_loss,val_top1,val_top5,val_top10,epoch_seconds
efficientformerv2_s0,baseline_s43,43,51,2.175468,0.683729,0.849652,0.890045,274.08
efficientformerv2_s0,baseline_s43,43,52,2.166099,0.685948,0.848123,0.889722,274.63
efficientformerv2_s0,baseline_s43,43,53,2.157550,0.684569,0.850428,0.889916,276.32
efficientformerv2_s0,baseline_s43,43,54,2.150616,0.687930,0.850169,0.890691,276.99
efficientformerv2_s0,baseline_s43,43,55,2.144087,0.686378,0.849372,0.890067,275.59
efficientformerv2_s0,baseline_s43,43,56,2.137493,0.686292,0.849760,0.888946,274.69
efficientformerv2_s0,baseline_s43,43,57,2.129977,0.688942,0.851677,0.890777,271.26
efficientformerv2_s0,baseline_s43,43,58,2.125858,0.687930,0.850729,0.889743,332.33
efficientformerv2_s0,baseline_s43,43,59,2.119141,0.689201,0.850837,0.890842,283.91
efficientformerv2_s0,baseline_s43,43,60,2.120949,0.691032,0.850945,0.890670,276.07
efficientformerv2_s0,baseline_s43,43,61,2.111322,0.690062,0.850600,0.890541,274.01
efficientformerv2_s0,baseline_s43,43,62,2.108753,0.690536,0.852453,0.890993,274.95
efficientformerv2_s0,baseline_s43,43,63,2.105091,0.689955,0.851376,0.890756,271.63
efficientformerv2_s0,baseline_s43,43,64,2.098030,0.689955,0.851311,0.890713,272.01
efficientformerv2_s0,baseline_s43,43,65,2.097977,0.691893,0.853142,0.891855,274.48
efficientformerv2_s0,baseline_s43,43,66,2.094782,0.691850,0.852022,0.890648,273.14
efficientformerv2_s0,baseline_s43,43,67,2.093811,0.692734,0.851806,0.891338,274.52
efficientformerv2_s0,baseline_s43,43,68,2.088072,0.692432,0.852927,0.891639,272.98
efficientformerv2_s0,baseline_s43,43,69,2.087705,0.691656,0.851699,0.890971,273.55
efficientformerv2_s0,baseline_s43,43,70,2.086583,0.693057,0.852280,0.891661,270.32
efficientformerv2_s0,baseline_s43,43,71,2.083318,0.691506,0.851914,0.891575,270.47
efficientformerv2_s0,baseline_s43,43,72,2.083427,0.693660,0.852927,0.892005,280.01
efficientformerv2_s0,baseline_s43,43,73,2.078841,0.691764,0.852388,0.890907,275.84
efficientformerv2_s0,baseline_s43,43,74,2.081691,0.693681,0.852410,0.891941,287.21
efficientformerv2_s0,baseline_s43,43,75,2.079542,0.692130,0.852754,0.891941,279.84
efficientformerv2_s0,baseline_s43,43,76,2.079965,0.692583,0.852560,0.891488,276.43
efficientformerv2_s0,baseline_s43,43,77,2.078232,0.693251,0.851871,0.890907,284.66
efficientformerv2_s0,baseline_s43,43,78,2.078372,0.692561,0.852754,0.891747,277.01
efficientformerv2_s0,baseline_s43,43,79,2.080548,0.693531,0.853142,0.891316,248.05
efficientformerv2_s0,baseline_s43,43,80,2.075870,0.693057,0.851289,0.891208,276.90
