model,run_tag,seed,epoch,train_loss,val_top1,val_top5,val_top10,epoch_seconds
efficientformerv2_s0,clahe_s42,42,22,2.652428,0.637325,0.822896,0.871152,317.45
efficientformerv2_s0,clahe_s42,42,23,2.617631,0.637454,0.823973,0.872552,317.10
efficientformerv2_s0,clahe_s42,42,24,2.591979,0.642000,0.824598,0.873435,313.76
efficientformerv2_s0,clahe_s42,42,25,2.566791,0.643142,0.826752,0.874556,316.62
efficientformerv2_s0,clahe_s42,42,26,2.545774,0.644995,0.828109,0.874706,318.48
efficientformerv2_s0,clahe_s42,42,27,2.520102,0.648011,0.830263,0.876688,317.14
efficientformerv2_s0,clahe_s42,42,28,2.502079,0.653375,0.831556,0.877852,318.96
efficientformerv2_s0,clahe_s42,42,29,2.478104,0.651500,0.832289,0.877119,316.12
efficientformerv2_s0,clahe_s42,42,30,2.459604,0.653439,0.834917,0.880049,318.33
efficientformerv2_s0,clahe_s42,42,31,2.442385,0.654344,0.835283,0.880372,318.11
efficientformerv2_s0,clahe_s42,42,32,2.423749,0.658717,0.836705,0.880803,317.42
efficientformerv2_s0,clahe_s42,42,33,2.408117,0.661066,0.836963,0.880825,323.72
efficientformerv2_s0,clahe_s42,42,34,2.394819,0.657942,0.836963,0.880372,315.72
efficientformerv2_s0,clahe_s42,42,35,2.378571,0.659105,0.838062,0.881600,316.27
efficientformerv2_s0,clahe_s42,42,36,2.361948,0.661776,0.838364,0.881708,319.33
efficientformerv2_s0,clahe_s42,42,37,2.353139,0.663737,0.839764,0.882764,313.49
efficientformerv2_s0,clahe_s42,42,38,2.336100,0.663349,0.839893,0.882182,315.38
efficientformerv2_s0,clahe_s42,42,39,2.322818,0.662918,0.839505,0.882914,317.98
efficientformerv2_s0,clahe_s42,42,40,2.308235,0.665740,0.840281,0.883647,316.02
efficientformerv2_s0,clahe_s42,42,41,2.300129,0.666559,0.842327,0.885026,319.74
efficientformerv2_s0,clahe_s42,42,42,2.287254,0.670178,0.843469,0.885650,322.72
efficientformerv2_s0,clahe_s42,42,43,2.281402,0.670458,0.842069,0.885284,318.69
efficientformerv2_s0,clahe_s42,42,44,2.269047,0.672419,0.844094,0.886555,328.76
efficientformerv2_s0,clahe_s42,42,45,2.259538,0.671557,0.843728,0.885435,322.99
efficientformerv2_s0,clahe_s42,42,46,2.250206,0.672462,0.843965,0.886361,318.74
efficientformerv2_s0,clahe_s42,42,47,2.233723,0.672634,0.843189,0.885327,327.93
efficientformerv2_s0,clahe_s42,42,48,2.233273,0.674745,0.845882,0.887007,323.73
efficientformerv2_s0,clahe_s42,42,49,2.218818,0.672893,0.844353,0.885521,324.53
efficientformerv2_s0,clahe_s42,42,50,2.210847,0.675413,0.845774,0.887525,322.50
efficientformerv2_s0,clahe_s42,42,51,2.202195,0.677847,0.845300,0.887740,322.91
efficientformerv2_s0,clahe_s42,42,52,2.195289,0.675435,0.843965,0.886210,317.62
efficientformerv2_s0,clahe_s42,42,53,2.190543,0.676275,0.845882,0.887568,320.34
efficientformerv2_s0,clahe_s42,42,54,2.185789,0.677481,0.846119,0.886534,317.41
efficientformerv2_s0,clahe_s42,42,55,2.175708,0.678257,0.847282,0.887352,315.65
efficientformerv2_s0,clahe_s42,42,56,2.169680,0.679291,0.847476,0.888451,315.43
efficientformerv2_s0,clahe_s42,42,57,2.162435,0.678925,0.846959,0.887761,322.00
efficientformerv2_s0,clahe_s42,42,58,2.157656,0.678321,0.847412,0.887675,317.08
efficientformerv2_s0,clahe_s42,42,59,2.153419,0.678731,0.847842,0.888085,316.16
efficientformerv2_s0,clahe_s42,42,60,2.152009,0.680088,0.846399,0.886663,313.87
efficientformerv2_s0,clahe_s42,42,61,2.145958,0.680885,0.847196,0.887201,321.81
efficientformerv2_s0,clahe_s42,42,62,2.140094,0.680799,0.847864,0.888666,317.18
efficientformerv2_s0,clahe_s42,42,63,2.136099,0.680519,0.847842,0.888989,313.91
efficientformerv2_s0,clahe_s42,42,64,2.133247,0.683319,0.848123,0.888580,318.34
efficientformerv2_s0,clahe_s42,42,65,2.128249,0.681337,0.848769,0.887955,318.32
efficientformerv2_s0,clahe_s42,42,66,2.127221,0.683082,0.849350,0.888989,318.00
efficientformerv2_s0,clahe_s42,42,67,2.125409,0.683793,0.848833,0.888602,322.81
efficientformerv2_s0,clahe_s42,42,68,2.115861,0.682630,0.849114,0.889377,328.54
efficientformerv2_s0,clahe_s42,42,69,2.122317,0.683578,0.847153,0.888968,319.83
efficientformerv2_s0,clahe_s42,42,70,2.115378,0.684720,0.849049,0.889485,312.42
efficientformerv2_s0,clahe_s42,42,71,2.116512,0.683858,0.848618,0.888343,322.22
efficientformerv2_s0,clahe_s42,42,72,2.112274,0.683858,0.849243,0.889356,317.91
efficientformerv2_s0,clahe_s42,42,73,2.110646,0.685948,0.849738,0.889980,333.74
efficientformerv2_s0,clahe_s42,42,74,2.108340,0.684181,0.848963,0.889033,315.52
efficientformerv2_s0,clahe_s42,42,75,2.110415,0.684332,0.849717,0.889356,315.12
efficientformerv2_s0,clahe_s42,42,76,2.113431,0.684806,0.849243,0.889269,319.33
efficientformerv2_s0,clahe_s42,42,77,2.103217,0.684095,0.848790,0.890454,316.40
efficientformerv2_s0,clahe_s42,42,78,2.107689,0.684763,0.849458,0.889162,316.33
efficientformerv2_s0,clahe_s42,42,79,2.108220,0.684160,0.849523,0.889269,315.38
efficientformerv2_s0,clahe_s42,42,80,2.106960,0.684892,0.849286,0.889679,313.73
