model,run_tag,seed,epoch,train_loss,val_top1,val_top5,val_top10,epoch_seconds
mobilenetv2_100,clahe_sobel_s42,42,36,2.241565,0.656046,0.828001,0.874103,194.49
mobilenetv2_100,clahe_sobel_s42,42,37,2.218949,0.657683,0.830070,0.875762,196.66
mobilenetv2_100,clahe_sobel_s42,42,38,2.206027,0.654775,0.830307,0.876882,198.61
mobilenetv2_100,clahe_sobel_s42,42,39,2.185428,0.657554,0.830393,0.875978,195.29
mobilenetv2_100,clahe_sobel_s42,42,40,2.173219,0.658006,0.830867,0.876193,196.36
mobilenetv2_100,clahe_sobel_s42,42,41,2.164871,0.659816,0.830651,0.875719,195.75
mobilenetv2_100,clahe_sobel_s42,42,42,2.156417,0.661863,0.831815,0.875547,197.40
mobilenetv2_100,clahe_sobel_s42,42,43,2.138371,0.662401,0.832935,0.877205,194.86
mobilenetv2_100,clahe_sobel_s42,42,44,2.126020,0.661518,0.833516,0.876150,195.99
mobilenetv2_100,clahe_sobel_s42,42,45,2.117651,0.663845,0.833904,0.877529,196.85
mobilenetv2_100,clahe_sobel_s42,42,46,2.103105,0.664491,0.834809,0.877766,195.09
mobilenetv2_100,clahe_sobel_s42,42,47,2.095818,0.664749,0.834033,0.876968,195.88
mobilenetv2_100,clahe_sobel_s42,42,48,2.084019,0.666774,0.834357,0.876602,195.87
mobilenetv2_100,clahe_sobel_s42,42,49,2.072833,0.667184,0.834615,0.878455,197.35
mobilenetv2_100,clahe_sobel_s42,42,50,2.062300,0.665826,0.834270,0.877722,196.40
mobilenetv2_100,clahe_sobel_s42,42,51,2.058799,0.667119,0.836188,0.878261,197.55
mobilenetv2_100,clahe_sobel_s42,42,52,2.048664,0.668088,0.836339,0.879554,197.09
mobilenetv2_100,clahe_sobel_s42,42,53,2.046130,0.670027,0.836532,0.879855,192.85
mobilenetv2_100,clahe_sobel_s42,42,54,2.035008,0.670307,0.835735,0.878476,194.04
mobilenetv2_100,clahe_sobel_s42,42,55,2.028753,0.669941,0.835778,0.879015,194.60
mobilenetv2_100,clahe_sobel_s42,42,56,2.022726,0.670652,0.835951,0.879360,192.50
mobilenetv2_100,clahe_sobel_s42,42,57,2.015286,0.671018,0.836856,0.879446,193.54
mobilenetv2_100,clahe_sobel_s42,42,58,2.012465,0.672009,0.836231,0.879640,195.01
mobilenetv2_100,clahe_sobel_s42,42,59,2.005287,0.672182,0.836532,0.880157,194.25
mobilenetv2_100,clahe_sobel_s42,42,60,2.001441,0.671234,0.836662,0.879187,191.73
mobilenetv2_100,clahe_sobel_s42,42,61,1.998471,0.673410,0.837847,0.880502,197.12
mobilenetv2_100,clahe_sobel_s42,42,62,1.991774,0.673302,0.837157,0.879683,197.76
mobilenetv2_100,clahe_sobel_s42,42,63,1.989941,0.673776,0.837179,0.880545,196.34
mobilenetv2_100,clahe_sobel_s42,42,64,1.983341,0.673022,0.837265,0.878907,196.05
mobilenetv2_100,clahe_sobel_s42,42,65,1.975454,0.673927,0.836985,0.879618,195.49
mobilenetv2_100,clahe_sobel_s42,42,66,1.975904,0.673647,0.836037,0.880437,198.39
mobilenetv2_100,clahe_sobel_s42,42,67,1.979592,0.675090,0.836532,0.880674,195.36
mobilenetv2_100,clahe_sobel_s42,42,68,1.970633,0.674444,0.837933,0.880566,195.65
mobilenetv2_100,clahe_sobel_s42,42,69,1.972140,0.674357,0.837502,0.879834,193.26
mobilenetv2_100,clahe_sobel_s42,42,70,1.969069,0.675284,0.837997,0.880588,194.52
mobilenetv2_100,clahe_sobel_s42,42,71,1.965825,0.673711,0.837093,0.879855,192.97
mobilenetv2_100,clahe_sobel_s42,42,72,1.960307,0.674401,0.837847,0.880394,192.54
mobilenetv2_100,clahe_sobel_s42,42,73,1.961582,0.673991,0.837394,0.879446,193.75
mobilenetv2_100,clahe_sobel_s42,42,74,1.961382,0.674594,0.837610,0.880523,193.36
mobilenetv2_100,clahe_sobel_s42,42,75,1.961541,0.675284,0.839139,0.880868,191.47
mobilenetv2_100,clahe_sobel_s42,42,76,1.959928,0.674573,0.837782,0.880114,196.46
mobilenetv2_100,clahe_sobel_s42,42,77,1.956847,0.675887,0.838816,0.881557,195.58
mobilenetv2_100,clahe_sobel_s42,42,78,1.960305,0.674594,0.838277,0.879941,196.27
mobilenetv2_100,clahe_sobel_s42,42,79,1.959373,0.675715,0.839053,0.880631,196.79
mobilenetv2_100,clahe_sobel_s42,42,80,1.959632,0.673905,0.837976,0.880006,194.71
