model,run_tag,seed,epoch,train_loss,val_top1,val_top5,val_top10,epoch_seconds
efficientformerv2_s0,sobel_s42,42,36,3.274555,0.426463,0.642883,0.718348,302.98
efficientformerv2_s0,sobel_s42,42,37,3.256505,0.456063,0.670587,0.741291,298.07
efficientformerv2_s0,sobel_s42,42,38,3.237595,0.454771,0.671341,0.739460,299.32
efficientformerv2_s0,sobel_s42,42,39,3.214238,0.453220,0.668002,0.739913,299.39
efficientformerv2_s0,sobel_s42,42,40,3.201608,0.460092,0.674034,0.743920,300.79
efficientformerv2_s0,sobel_s42,42,41,3.185008,0.447705,0.660721,0.732890,300.53
efficientformerv2_s0,sobel_s42,42,42,3.169219,0.455180,0.669489,0.740020,301.55
efficientformerv2_s0,sobel_s42,42,43,3.153139,0.454060,0.668541,0.739525,299.31
efficientformerv2_s0,sobel_s42,42,44,3.137585,0.448480,0.662832,0.733019,299.06
efficientformerv2_s0,sobel_s42,42,45,3.134155,0.460566,0.673086,0.744049,303.58
efficientformerv2_s0,sobel_s42,42,46,3.119140,0.434111,0.650531,0.723346,304.41
efficientformerv2_s0,sobel_s42,42,47,3.099297,0.458864,0.671578,0.741830,299.47
efficientformerv2_s0,sobel_s42,42,48,3.091420,0.466081,0.675629,0.745664,303.19
efficientformerv2_s0,sobel_s42,42,49,3.081216,0.403348,0.620953,0.695922,300.68
efficientformerv2_s0,sobel_s42,42,50,3.066883,0.470605,0.682156,0.748982,299.98
efficientformerv2_s0,sobel_s42,42,51,3.055567,0.469678,0.681790,0.750081,301.25
efficientformerv2_s0,sobel_s42,42,52,3.041704,0.469377,0.680713,0.751072,300.10
efficientformerv2_s0,sobel_s42,42,53,3.039314,0.472673,0.683793,0.750943,299.85
efficientformerv2_s0,sobel_s42,42,54,3.023417,0.472436,0.683793,0.750706,302.84
efficientformerv2_s0,sobel_s42,42,55,3.019721,0.467632,0.677567,0.746117,305.25
efficientformerv2_s0,sobel_s42,42,56,3.009481,0.475818,0.685409,0.753765,302.23
efficientformerv2_s0,sobel_s42,42,57,2.996876,0.471036,0.682630,0.750835,302.63
efficientformerv2_s0,sobel_s42,42,58,2.991074,0.475495,0.686443,0.753980,303.01
efficientformerv2_s0,sobel_s42,42,59,2.985850,0.477132,0.686658,0.753743,303.39
efficientformerv2_s0,sobel_s42,42,60,2.981271,0.469549,0.683125,0.750770,300.53
efficientformerv2_s0,sobel_s42,42,61,2.975311,0.475538,0.684009,0.751352,302.77
efficientformerv2_s0,sobel_s42,42,62,2.965291,0.477197,0.687089,0.754432,303.99
efficientformerv2_s0,sobel_s42,42,63,2.955423,0.477929,0.688080,0.754734,303.05
efficientformerv2_s0,sobel_s42,42,64,2.956916,0.479071,0.688123,0.755100,299.99
efficientformerv2_s0,sobel_s42,42,65,2.947753,0.478532,0.687606,0.754928,305.31
efficientformerv2_s0,sobel_s42,42,66,2.941966,0.477089,0.687391,0.754131,299.62
efficientformerv2_s0,sobel_s42,42,67,2.934983,0.479179,0.689114,0.755273,301.18
efficientformerv2_s0,sobel_s42,42,68,2.941546,0.477305,0.688770,0.754906,299.31
efficientformerv2_s0,sobel_s42,42,69,2.932600,0.479416,0.690105,0.756414,306.38
efficientformerv2_s0,sobel_s42,42,70,2.936957,0.479028,0.690062,0.754885,304.41
efficientformerv2_s0,sobel_s42,42,71,2.931071,0.479480,0.688360,0.755014,290.97
efficientformerv2_s0,sobel_s42,42,72,2.934895,0.480277,0.689222,0.756005,304.83
efficientformerv2_s0,sobel_s42,42,73,2.925118,0.477951,0.690148,0.756651,302.39
efficientformerv2_s0,sobel_s42,42,74,2.922891,0.479545,0.689136,0.754863,306.64
efficientformerv2_s0,sobel_s42,42,75,2.923403,0.479050,0.689610,0.756608,298.98
efficientformerv2_s0,sobel_s42,42,76,2.919690,0.481333,0.691549,0.756888,304.56
efficientformerv2_s0,sobel_s42,42,77,2.918957,0.479006,0.690019,0.755833,299.55
efficientformerv2_s0,sobel_s42,42,78,2.921174,0.479373,0.689696,0.756199,306.19
efficientformerv2_s0,sobel_s42,42,79,2.918019,0.480622,0.690019,0.756694,302.68
efficientformerv2_s0,sobel_s42,42,80,2.918733,0.479804,0.688964,0.756177,298.69
