model,run_tag,seed,epoch,train_loss,val_top1,val_top5,val_top10,epoch_seconds
efficientformerv2_s0,sobel_s43,43,39,3.231793,0.453327,0.670415,0.739331,281.04
efficientformerv2_s0,sobel_s43,43,40,3.215389,0.453090,0.666559,0.736853,277.27
efficientformerv2_s0,sobel_s43,43,41,3.193834,0.450548,0.662143,0.735324,279.62
efficientformerv2_s0,sobel_s43,43,42,3.187138,0.454814,0.667291,0.737543,280.14
efficientformerv2_s0,sobel_s43,43,43,3.166231,0.455309,0.666559,0.737844,278.78
efficientformerv2_s0,sobel_s43,43,44,3.151363,0.459058,0.670695,0.741377,275.72
efficientformerv2_s0,sobel_s43,43,45,3.135846,0.456128,0.668282,0.738254,277.77
efficientformerv2_s0,sobel_s43,43,46,3.123787,0.455848,0.667636,0.739482,282.29
efficientformerv2_s0,sobel_s43,43,47,3.113305,0.452099,0.665223,0.736530,280.91
efficientformerv2_s0,sobel_s43,43,48,3.097414,0.459575,0.672634,0.743467,278.83
efficientformerv2_s0,sobel_s43,43,49,3.085146,0.463668,0.673991,0.743683,281.02
efficientformerv2_s0,sobel_s43,43,50,3.077634,0.459338,0.671277,0.741830,280.74
efficientformerv2_s0,sobel_s43,43,51,3.067485,0.466167,0.677438,0.747776,280.76
efficientformerv2_s0,sobel_s43,43,52,3.057934,0.459661,0.670609,0.741356,279.46
efficientformerv2_s0,sobel_s43,43,53,3.049331,0.467266,0.677007,0.746505,277.37
efficientformerv2_s0,sobel_s43,43,54,3.032991,0.463043,0.673927,0.742821,280.15
efficientformerv2_s0,sobel_s43,43,55,3.025445,0.466253,0.675435,0.744889,278.49
efficientformerv2_s0,sobel_s43,43,56,3.021374,0.470260,0.678688,0.748961,278.04
efficientformerv2_s0,sobel_s43,43,57,3.008688,0.465047,0.675004,0.744803,282.83
efficientformerv2_s0,sobel_s43,43,58,3.001437,0.471251,0.680562,0.749758,276.46
efficientformerv2_s0,sobel_s43,43,59,2.994128,0.470174,0.680433,0.748422,278.54
efficientformerv2_s0,sobel_s43,43,60,2.988949,0.471488,0.680562,0.749779,279.79
efficientformerv2_s0,sobel_s43,43,61,2.983684,0.472500,0.680605,0.751201,278.44
efficientformerv2_s0,sobel_s43,43,62,2.970275,0.469721,0.679248,0.747453,279.60
efficientformerv2_s0,sobel_s43,43,63,2.974221,0.471531,0.681057,0.749305,279.31
efficientformerv2_s0,sobel_s43,43,64,2.963620,0.473513,0.683039,0.751589,280.19
efficientformerv2_s0,sobel_s43,43,65,2.961640,0.474267,0.682587,0.750361,282.86
efficientformerv2_s0,sobel_s43,43,66,2.961513,0.471337,0.680433,0.748680,277.92
efficientformerv2_s0,sobel_s43,43,67,2.953571,0.475689,0.684116,0.752170,275.97
efficientformerv2_s0,sobel_s43,43,68,2.943658,0.474052,0.682910,0.751503,280.68
efficientformerv2_s0,sobel_s43,43,69,2.942750,0.475473,0.684396,0.751955,273.81
efficientformerv2_s0,sobel_s43,43,70,2.934486,0.474547,0.684720,0.752472,275.13
efficientformerv2_s0,sobel_s43,43,71,2.936919,0.473190,0.681639,0.751093,277.19
efficientformerv2_s0,sobel_s43,43,72,2.934088,0.474676,0.684353,0.751567,278.63
efficientformerv2_s0,sobel_s43,43,73,2.938156,0.475301,0.683255,0.751890,278.79
efficientformerv2_s0,sobel_s43,43,74,2.933729,0.475603,0.684978,0.752623,278.59
